Price,Close,Return,AnomalyScore,Anomaly
Ticker,EURCHF=X,,,
date,,,,
2024-01-01,0.9283699989318848,0.0,1,False
2024-01-02,0.9291700124740601,0.0008617399776982282,1,False
2024-01-03,0.9302499890327454,0.0011623024249456382,1,False
2024-01-04,0.9276999831199646,-0.0027412049909639746,1,False
2024-01-05,0.9305999875068665,0.00312601534943302,1,False
2024-01-08,0.9308300018310547,0.00024716777055244776,1,False
2024-01-09,0.9286999702453613,-0.0022883142802695433,1,False
2024-01-10,0.931850016117096,0.0033918875553557992,1,False
2024-01-11,0.9333800077438354,0.0016418861407705432,1,False
2024-01-12,0.934499979019165,0.0011999092181509408,1,False
2024-01-15,0.9339600205421448,-0.0005778046967823691,1,False
2024-01-16,0.9369099736213684,0.003158543207782305,1,False
2024-01-17,0.9371799826622009,0.0002881910198786475,1,False
2024-01-18,0.9408000111579895,0.003862682262488537,1,False
2024-01-19,0.944350004196167,0.0037733769090924074,1,False
2024-01-22,0.9459199905395508,0.0016625047243157276,1,False
2024-01-23,0.945389986038208,-0.0005603058468406363,1,False
2024-01-24,0.9441999793052673,-0.0012587469198056533,1,False
2024-01-25,0.9390699863433838,-0.005433163603390634,1,False
2024-01-26,0.9403600096702576,0.0013737243715954417,1,False
2024-01-29,0.9369800090789795,-0.0035943687061547047,1,False
2024-01-30,0.933139979839325,-0.004098304342084247,1,False
2024-01-31,0.934499979019165,0.001457443908977396,1,False
2024-02-01,0.9316200017929077,-0.003081837657481934,1,False
2024-02-02,0.9326000213623047,0.0010519520485936518,1,False
2024-02-05,0.9345800280570984,0.0021231038488518372,1,False
2024-02-06,0.9352399706840515,0.0007061381659578814,1,False
2024-02-07,0.9352800250053406,4.282785439513326e-05,1,False
2024-02-08,0.9419699907302856,0.0071529013194810975,1,False
2024-02-09,0.9412999749183655,-0.0007112920990197669,1,False
2024-02-12,0.9439100027084351,0.002772790672066039,1,False
2024-02-13,0.9433000087738037,-0.0006462416256646231,1,False
2024-02-14,0.9502800107002258,0.007399556727976098,1,False
2024-02-15,0.9498999714851379,-0.00039992340237471335,1,False
2024-02-16,0.9478499889373779,-0.002158103599639971,1,False
2024-02-19,0.9497500061988831,0.002004554817408577,1,False
2024-02-20,0.9512500166893005,0.001579374025403757,1,False
2024-02-21,0.9532999992370605,0.002155040748272219,1,False
2024-02-22,0.9513499736785889,-0.0020455528795052524,1,False
2024-02-23,0.9526799917221069,0.0013980323543556494,1,False
2024-02-26,0.95346999168396,0.0008292395859232915,1,False
2024-02-27,0.9548199772834778,0.0014158658492582354,1,False
2024-02-28,0.953000009059906,-0.0019060851960279734,1,False
2024-02-29,0.9523100256919861,-0.0007240119216793683,1,False
2024-03-01,0.9557099938392639,0.003570232440645915,1,False
2024-03-04,0.9577100276947021,0.0020927204573886193,1,False
2024-03-05,0.9607999920845032,0.003226409143108677,1,False
2024-03-06,0.9591599702835083,-0.001706933612100392,1,False
2024-03-07,0.9614400267601013,0.002377138899905429,1,False
2024-03-08,0.9606999754905701,-0.0007697321194595208,1,False
2024-03-11,0.9602299928665161,-0.0004892085313252803,1,False
2024-03-12,0.9589999914169312,-0.001280944626519176,1,False
2024-03-13,0.9587000012397766,-0.00031281562027052345,1,False
2024-03-14,0.9620800018310547,0.0035256082058068294,1,False
2024-03-15,0.9623399972915649,0.0002702430775147757,1,False
2024-03-18,0.9615600109100342,-0.0008105101977741169,1,False
2024-03-19,0.9650300145149231,0.0036087228727459397,1,False
2024-03-20,0.9652199745178223,0.00019684362148542078,1,False
2024-03-21,0.9685800075531006,0.003481105990328137,1,False
2024-03-22,0.9750000238418579,0.006628276692367541,1,False
2024-03-25,0.9700899720191956,-0.005035950464200911,1,False
2024-03-26,0.9748499989509583,0.004906789131996714,1,False
2024-03-27,0.9788399934768677,0.004092931764069441,1,False
2024-03-28,0.979200005531311,0.00036779459037483697,1,False
2024-03-29,0.9724000096321106,-0.006944440217308556,1,False
2024-04-01,0.9734600186347961,0.0010900956316182153,1,False
2024-04-02,0.9717400074005127,-0.0017669048562422018,1,False
2024-04-03,0.9775500297546387,0.005978988525612294,1,False
2024-04-04,0.9785900115966797,0.0010638655929477991,1,False
2024-04-05,0.9769399762153625,-0.0016861355233177555,1,False
2024-04-08,0.9779999852180481,0.0010850298160507421,1,False
2024-04-09,0.9830300211906433,0.005143186143784728,1,False
2024-04-10,0.9805899858474731,-0.002482157503404414,1,False
2024-04-11,0.9807199835777283,0.00013257093395946384,1,False
2024-04-12,0.9759200215339661,-0.004894324704439734,1,False
2024-04-15,0.9729599952697754,-0.0030330623400246504,1,False
2024-04-16,0.9688100218772888,-0.004265307322667389,1,False
2024-04-17,0.9692400097846985,0.00044383098615807803,1,False
2024-04-18,0.9715499877929688,0.0023832879214131797,1,False
2024-04-19,0.9711300134658813,-0.00043227248454957845,1,False
2024-04-22,0.9709600210189819,-0.00017504602323303864,1,False
2024-04-23,0.9714999794960022,0.0005561078369153982,1,False
2024-04-24,0.9757800102233887,0.004405590136612236,1,False
2024-04-25,0.9783899784088135,0.0026747506180488934,1,False
2024-04-26,0.9789299964904785,0.0005519456388374255,1,False
2024-04-29,0.9782999753952026,-0.0006435813567206017,1,False
2024-04-30,0.9760000109672546,-0.0023509807684691797,1,False
2024-05-01,0.9807800054550171,0.004897535280788956,1,False
2024-05-02,0.9821699857711792,0.0014172192626593638,1,False
2024-05-03,0.976170003414154,-0.006108904205939569,1,False
2024-05-06,0.974590003490448,-0.0016185704520523814,1,False
2024-05-07,0.9762300252914429,0.001682781267118738,1,False
2024-05-08,0.9767699837684631,0.0005531057876027035,1,False
2024-05-09,0.9757800102233887,-0.0010135175747877367,1,False
2024-05-10,0.9766899943351746,0.0009325709711736074,1,False
2024-05-13,0.9762600064277649,-0.00044025014068294066,1,False
2024-05-14,0.9797999858856201,0.003626062149988396,1,False
2024-05-15,0.9806200265884399,0.0008369470449405281,1,False
2024-05-16,0.9806200265884399,0.0,1,False
2024-05-17,0.9846500158309937,0.004109633837046989,1,False
2024-05-20,0.9882100224494934,0.0036155045562002996,1,False
2024-05-21,0.9883999824523926,0.00019222634721738352,1,False
2024-05-22,0.9890999794006348,0.0007082122224499887,1,False
2024-05-23,0.9907000064849854,0.0016176596073940175,1,False
2024-05-24,0.9886500239372253,-0.002069226339296515,1,False
2024-05-27,0.991890013217926,0.0032771852548969527,1,False
2024-05-28,0.9919000267982483,1.0095454323399977e-05,1,False
2024-05-29,0.9900400042533875,-0.001875211709455038,1,False
2024-05-30,0.9862800240516663,-0.003797806336681031,1,False
2024-05-31,0.9784799814224243,-0.007908547713659564,1,False
2024-06-03,0.9781799912452698,-0.0003065879556559681,1,False
2024-06-04,0.9762300252914429,-0.0019934633413882796,1,False
2024-06-05,0.968500018119812,-0.007918223135293445,1,False
2024-06-06,0.9706400036811829,0.002209587528480661,1,False
2024-06-07,0.968999981880188,-0.001689629311356411,1,False
2024-06-10,0.9659600257873535,-0.003137209648792716,1,False
2024-06-11,0.9650200009346008,-0.0009731508837401703,1,False
2024-06-12,0.9642199873924255,-0.0008290123949767914,1,False
2024-06-13,0.966949999332428,0.0028313164793287715,1,False
2024-06-14,0.9599300026893616,-0.007259937585100462,1,False
2024-06-17,0.953249990940094,-0.006958852969021434,1,False
2024-06-18,0.9541100263595581,0.0009022139288099584,1,False
2024-06-19,0.9495999813079834,-0.0047269653676976775,1,False
2024-06-20,0.9505100250244141,0.0009583442863774216,1,False
2024-06-21,0.9543700218200684,0.0040609743127697495,1,False
2024-06-24,0.9559000134468079,0.0016031430071763442,1,False
2024-06-25,0.9585999846458435,0.00282453306941588,1,False
2024-06-26,0.9587799906730652,0.00018778012737841188,1,False
2024-06-27,0.9579799771308899,-0.0008344078411708367,1,False
2024-06-28,0.9621999859809875,0.00440511174642344,1,False
2024-07-01,0.9664499759674072,0.004416950788132423,1,False
2024-07-02,0.9697399735450745,0.0034042088669659076,1,False
2024-07-03,0.971310019493103,0.001619038083259472,1,False
2024-07-04,0.972100019454956,0.0008133345131817737,1,False
2024-07-05,0.9731699824333191,0.001100671697304323,1,False
2024-07-08,0.9691699743270874,-0.004110287183570982,1,False
2024-07-09,0.9723399877548218,0.003270853938634799,1,False
2024-07-10,0.9706199765205383,-0.0017689401402229965,1,False
2024-07-11,0.9741700291633606,0.003657510383773932,1,False
2024-07-12,0.9742299914360046,6.155216322500934e-05,1,False
2024-07-15,0.9761999845504761,0.0020221027188536134,1,False
2024-07-16,0.9758999943733215,-0.00030730401751921654,1,False
2024-07-17,0.9738699793815613,-0.002080146534957028,1,False
2024-07-18,0.9650700092315674,-0.009036083190060107,-1,True
2024-07-19,0.9673200249671936,0.002331453380690851,1,False
2024-07-22,0.9678300023078918,0.0005272064337917826,1,False
2024-07-23,0.9686999917030334,0.0008989072389438135,1,False
2024-07-24,0.9672499895095825,-0.0014968537275423799,1,False
2024-07-25,0.9592499732971191,-0.008270887877206978,1,False
2024-07-26,0.9556599855422974,-0.0037424945058713854,1,False
2024-07-29,0.9598699808120728,0.004405327557359673,1,False
2024-07-30,0.9586799740791321,-0.001239758255523249,1,False
2024-07-31,0.9539899826049805,-0.004892134602745402,1,False
2024-08-01,0.9504799842834473,-0.0036792821576058232,1,False
2024-08-02,0.941569983959198,-0.009374211421155132,-1,True
2024-08-05,0.9340400099754333,-0.007997253642370694,1,False
2024-08-06,0.9360799789428711,0.0021840273924575992,1,False
2024-08-07,0.9315000176429749,-0.0048927029772268815,1,False
2024-08-08,0.9389299750328064,0.007976336284600372,1,False
2024-08-09,0.9462599754333496,0.0078067593914945554,1,False
2024-08-12,0.9440199732780457,-0.0023672164240891025,1,False
2024-08-13,0.9457100033760071,0.0017902482424105859,1,False
2024-08-14,0.9514099955558777,0.006027209355428997,1,False
2024-08-15,0.9524800181388855,0.0011246703187963725,1,False
2024-08-16,0.9574099779129028,0.005175919368524129,1,False
2024-08-19,0.9564800262451172,-0.0009713202172938473,1,False
2024-08-20,0.956250011920929,-0.00024048000781695666,1,False
2024-08-21,0.9498900175094604,-0.006650974465027715,1,False
2024-08-22,0.9494199752807617,-0.0004948385813455802,1,False
2024-08-23,0.9468500018119812,-0.002706887927042545,1,False
2024-08-26,0.9479399919509888,0.0011511750931210152,1,False
2024-08-27,0.9457399845123291,-0.0023208298598434984,1,False
2024-08-28,0.9407399892807007,-0.00528686035645054,1,False
2024-08-29,0.936489999294281,-0.0045177094998047895,1,False
2024-08-30,0.9384099841117859,0.0020501925476532623,1,False
2024-09-02,0.939520001411438,0.0011828703002374485,1,False
2024-09-03,0.9422199726104736,0.0028737772426126185,1,False
2024-09-04,0.9390699863433838,-0.003343153784314934,1,False
2024-09-05,0.9374300241470337,-0.0017463684498488785,1,False
2024-09-06,0.9375399947166443,0.00011731069709508546,1,False
2024-09-09,0.935670018196106,-0.0019945565320693692,1,False
2024-09-10,0.9373000264167786,0.0017420759337947178,1,False
2024-09-11,0.9330400228500366,-0.00454497327075476,1,False
2024-09-12,0.9387999773025513,0.006173319805639732,1,False
2024-09-13,0.9414600133895874,0.002833442854013768,1,False
2024-09-16,0.9402400255203247,-0.0012958467188323164,1,False
2024-09-17,0.9400100111961365,-0.00024463362327187266,1,False
2024-09-18,0.94132000207901,0.001393592480155137,1,False
2024-09-19,0.9416599869728088,0.00036117886908582086,1,False
2024-09-20,0.9460999965667725,0.004715087882450009,1,False
2024-09-23,0.9495400190353394,0.0036360030451856318,1,False
2024-09-24,0.9414899945259094,-0.00847781488726318,1,False
2024-09-25,0.9417600035667419,0.0002867890709432608,1,False
2024-09-26,0.9467700123786926,0.00531983604418973,1,False
2024-09-27,0.945900022983551,-0.0009189025674311013,1,False
2024-09-30,0.9395700097084045,-0.006692053199428449,1,False
2024-10-01,0.9413400292396545,0.001883861248188845,1,False
2024-10-02,0.9363200068473816,-0.005332847043939881,1,False
2024-10-03,0.9388599991798401,0.0027127395696806555,1,False
2024-10-04,0.9400100111961365,0.0012249025598076724,1,False
2024-10-07,0.942110002040863,0.0022340090208767815,1,False
2024-10-08,0.9378399848937988,-0.004532397637021401,1,False
2024-10-09,0.9409000277519226,0.003262862436463898,1,False
2024-10-10,0.9415000081062317,0.0006376664221623418,1,False
2024-10-11,0.9365599751472473,-0.005246981323899225,1,False
2024-10-14,0.9374899864196777,0.0009930077059765452,1,False
2024-10-15,0.9406599998474121,0.0033813837733251972,1,False
2024-10-16,0.9387400150299072,-0.002041103924708576,1,False
2024-10-17,0.939740002155304,0.0010652439540088654,1,False
2024-10-18,0.9377700090408325,-0.0020963171834265104,1,False
2024-10-21,0.9400299787521362,0.0024099402726849295,1,False
2024-10-22,0.9360600113868713,-0.004223234848887425,1,False
2024-10-23,0.934469997882843,-0.0016986234693142643,1,False
2024-10-24,0.9341999888420105,-0.0002889435096303794,1,False
2024-10-25,0.9372100234031677,0.003222045169245069,1,False
2024-10-28,0.9375900030136108,0.00040543698952699714,1,False
2024-10-29,0.9354699850082397,-0.0022611354627896096,1,False
2024-10-30,0.9383500218391418,0.0030787057597327916,1,False
2024-10-31,0.9408100247383118,0.002621626090388407,1,False
2024-11-01,0.9398699998855591,-0.0009991654298264763,1,False
2024-11-04,0.9434199929237366,0.0037771107053206077,1,False
2024-11-05,0.9397000074386597,-0.0039430852780089065,1,False
2024-11-06,0.9429600238800049,0.003469209764327852,1,False
2024-11-07,0.9397299885749817,-0.003425421251404215,1,False
2024-11-08,0.9421300292015076,0.0025539683267588043,1,False
2024-11-11,0.9385899901390076,-0.0037574845857533123,1,False
2024-11-12,0.9385300278663635,-6.388548064018007e-05,1,False
2024-11-13,0.9366000294685364,-0.0020564055922800417,1,False
2024-11-14,0.93572998046875,-0.0009289440235017432,1,False
2024-11-15,0.9376000165939331,0.00199847836899103,1,False
2024-11-18,0.9360799789428711,-0.0016212005377131966,1,False
2024-11-19,0.9357100129127502,-0.00039522908132128,1,False
2024-11-20,0.9355999827384949,-0.00011759003616185204,1,False
2024-11-21,0.9319000244140625,-0.003954637016561957,1,False
2024-11-22,0.9284399747848511,-0.0037128978844989113,1,False
2024-11-25,0.9331499934196472,0.005073045929423259,1,False
2024-11-26,0.9282900094985962,-0.005208148695625026,1,False
2024-11-27,0.9297599792480469,0.0015835242590240828,1,False
2024-11-28,0.931879997253418,0.0022801777369312326,1,False
2024-11-29,0.931850016117096,-3.217274371203338e-05,1,False
2024-12-02,0.9300500154495239,-0.001931642041572701,1,False
2024-12-03,0.9306600093841553,0.0006558721837519599,1,False
2024-12-04,0.9315900206565857,0.0009993029280863652,1,False
2024-12-05,0.9289900064468384,-0.0027909425306154034,1,False
2024-12-06,0.9297900199890137,0.0008611648528225047,1,False
2024-12-09,0.9283000230789185,-0.0016025090375919593,1,False
2024-12-10,0.927299976348877,-0.0010772882744574108,1,False
2024-12-11,0.9295899868011475,0.0024695465444604103,1,False
2024-12-12,0.9279099702835083,-0.0018072661511988608,1,False
2024-12-13,0.9340100288391113,0.006573976733690312,1,False
2024-12-16,0.9372000098228455,0.0034153605263735898,1,False
2024-12-17,0.9401800036430359,0.0031796775383663434,1,False
2024-12-18,0.9366199970245361,-0.003786515991305195,1,False
2024-12-19,0.9332500100135803,-0.0035980301740957676,1,False
2024-12-20,0.9317200183868408,-0.0016394231024088324,1,False
2024-12-23,0.931689977645874,-3.224224055931035e-05,1,False
2024-12-24,0.9348599910736084,0.0034024337534939164,1,False
2024-12-25,0.9387000203132629,0.004107598224675879,1,False
2024-12-26,0.9352499842643738,-0.0036753339450634748,1,False
2024-12-27,0.9368299841880798,0.0016893878110555427,1,False
2024-12-30,0.9405199885368347,0.003938819648212855,1,False
2024-12-31,0.9398999810218811,-0.000659217797080669,1,False
2025-01-02,0.9396399855613708,-0.0002766203487178931,1,False
2025-01-03,0.9364100098609924,-0.003437460889288091,1,False
2025-01-06,0.937030017375946,0.0006621111568911875,1,False
2025-01-07,0.9398199915885925,0.002977465140828084,1,False
2025-01-08,0.9406800270080566,0.0009151065386578949,1,False
2025-01-09,0.9395700097084045,-0.0011800158053558718,1,False
2025-01-10,0.9391499757766724,-0.0004470491047947611,1,False
2025-01-13,0.9391199946403503,-3.1923693867175196e-05,1,False
2025-01-14,0.9399799704551697,0.0009157251679521305,1,False
2025-01-15,0.9403899908065796,0.0004362011577878633,1,False
2025-01-16,0.9390000104904175,-0.001478089228671986,1,False
2025-01-17,0.9386600255966187,-0.0003620712353573641,1,False
2025-01-20,0.9399600028991699,0.0013849287996736681,1,False
2025-01-21,0.9441400170326233,0.004447012767097247,1,False
2025-01-22,0.9434400200843811,-0.0007414122223546871,1,False
2025-01-23,0.9432899951934814,-0.00015901900248649348,1,False
2025-01-24,0.9451799988746643,0.0020036295209462374,1,False
2025-01-27,0.9492200016975403,0.0042743211109905754,1,False
2025-01-28,0.9442200064659119,-0.005267477742448179,1,False
2025-01-29,0.9428799748420715,-0.001419194271106261,1,False
2025-01-30,0.9447699785232544,0.0020045008183564583,1,False
2025-01-31,0.945609986782074,0.0008891140467148784,1,False
2025-02-03,0.9377800226211548,-0.008280331500690519,1,False
2025-02-04,0.9413899779319763,0.003849469197191313,1,False
2025-02-05,0.9389399886131287,-0.002602523264832013,1,False
2025-02-06,0.9374200105667114,-0.001618823423062743,1,False
2025-02-07,0.9399300217628479,0.0026775737319912896,1,False
2025-02-10,0.939079999923706,-0.0009043458762468815,1,False
2025-02-11,0.938730001449585,-0.0003727035759993891,1,False
2025-02-12,0.9462299942970276,0.007989510120973264,-1,True
2025-02-13,0.9491199851036072,0.0030542160193585133,1,False
2025-02-14,0.9448999762535095,-0.004446233264845834,1,False
2025-02-17,0.9438300132751465,-0.0011323558104058273,1,False
2025-02-18,0.9443699717521667,0.0005720929292623023,1,False
2025-02-19,0.9440600275993347,-0.0003282020416818243,1,False
2025-02-20,0.9425299763679504,-0.0016207139235362433,1,False
2025-02-21,0.9429900050163269,0.000488078533214642,1,False
2025-02-24,0.9410600066184998,-0.0020466795910458746,1,False
2025-02-25,0.9386900067329407,-0.0025184365172155054,1,False
2025-02-26,0.9388499855995178,0.00017042779344578207,1,False
2025-02-27,0.9380099773406982,-0.0008947204257379049,1,False
2025-02-28,0.9354199767112732,-0.002761165330850579,1,False
2025-03-03,0.9398599863052368,0.004746541344534672,1,False
2025-03-04,0.9402099847793579,0.0003723942706583827,1,False
2025-03-05,0.9451299905776978,0.005232879758764186,1,False
2025-03-06,0.961430013179779,0.017246328827337454,-1,True
2025-03-07,0.9528200030326843,-0.00895542060167065,1,False
2025-03-10,0.9528200030326843,0.0,1,False
2025-03-11,0.9537799954414368,0.0010075275557785979,1,False
2025-03-12,0.964139997959137,0.01086204634948884,-1,True
2025-03-13,0.959850013256073,-0.004449545410567857,1,False
2025-03-14,0.9580600261688232,-0.001864861241369975,1,False
2025-03-17,0.9619500041007996,0.0040602653547001655,1,False
2025-03-18,0.9621800184249878,0.00023911255596198444,1,False
2025-03-19,0.9589800238609314,-0.0033257753255929723,1,False
2025-03-20,0.9563999772071838,-0.0026904070883145836,1,False
2025-03-21,0.9569299817085266,0.0005541661584835822,1,False
2025-03-24,0.9566699862480164,-0.00027169747576105685,1,False
2025-03-25,0.9535899758338928,-0.0032195119094340363,1,False
2025-03-26,0.9520999789237976,-0.0015625131847597507,1,False
2025-03-27,0.949720025062561,-0.0024996890178767828,1,False
2025-03-28,0.9521099925041199,0.0025164968395832155,1,False
2025-03-31,0.9534000158309937,0.0013549099757697025,1,False
2025-04-01,0.9561100006103516,0.0028424425575406254,1,False
2025-04-02,0.9539399743080139,-0.002269640837301523,1,False
2025-04-03,0.956089973449707,0.0022538096731428148,1,False
2025-04-04,0.9488300085067749,-0.007593390940747069,1,False
2025-04-07,0.9353500008583069,-0.014206978623791833,-1,True
2025-04-08,0.9383500218391418,0.0032073779634169686,1,False
2025-04-09,0.9285500049591064,-0.010443881975755298,-1,True
2025-04-10,0.9367899894714355,0.008874034212828397,-1,True
2025-04-11,0.92399001121521,-0.013663658237261567,-1,True
2025-04-14,0.9279000163078308,0.004231652988843981,1,False
2025-04-15,0.9252499938011169,-0.0028559354026724826,1,False
2025-04-16,0.9268500208854675,0.0017292916455771135,1,False
2025-04-17,0.9273999929428101,0.0005933776176831884,1,False
2025-04-22,0.9313700199127197,0.004280814104076214,1,False
2025-04-23,0.9376800060272217,0.006774950856903494,1,False
2025-04-24,0.9399200081825256,0.002388876952591046,1,False
2025-04-25,0.9423499703407288,0.002585286127594788,1,False
2025-04-28,0.9397100210189819,-0.0028014531807034615,1,False
2025-04-29,0.9368500113487244,-0.0030435023637996883,1,False
2025-04-30,0.9377599954605103,0.0009713231582031412,1,False
2025-05-01,0.9353100061416626,-0.0026125973924111534,1,False
2025-05-02,0.9364299774169922,0.0011974332231829976,1,False
2025-05-05,0.9330899715423584,-0.0035667438625220926,1,False
2025-05-06,0.9298800230026245,-0.003440127573580032,1,False
2025-05-07,0.9364399909973145,0.007054639128075468,1,False
2025-05-08,0.9315000176429749,-0.005275269533372318,1,False
2025-05-09,0.9335700273513794,0.0022222326024667893,1,False
2025-05-12,0.9362499713897705,0.0028706406159957343,1,False
2025-05-13,0.9373900294303894,0.001217685527858059,1,False
2025-05-14,0.938979983329773,0.0016961497876712972,1,False
2025-05-15,0.9406999945640564,0.0018317869015525012,1,False
2025-05-16,0.9343000054359436,-0.006803432725731806,1,False
2025-05-19,0.9346100091934204,0.00033180322773529447,1,False
2025-05-20,0.9379100203514099,0.00353089644400173,1,False
2025-05-21,0.9331799745559692,-0.005043176523125803,1,False
2025-05-22,0.9348499774932861,0.0017895829131047147,1,False
2025-05-23,0.9345200061798096,-0.00035296712993604373,1,False
2025-05-26,0.9352700114250183,0.0008025566496694392,1,False
2025-05-27,0.9342700242996216,-0.0010691961820449292,1,False
2025-05-28,0.9378100037574768,0.003789032470038922,1,False
2025-05-29,0.935230016708374,-0.00275107648539219,1,False
2025-05-30,0.9352099895477295,-2.1414155113474997e-05,1,False
2025-06-02,0.9333900213241577,-0.0019460530190144043,1,False
2025-06-03,0.9344499707221985,0.0011355910967818517,1,False
2025-06-04,0.9367700219154358,0.0024827987221662795,1,False
2025-06-05,0.9342600107192993,-0.002679431597313764,1,False
2025-06-06,0.9383100271224976,0.004334999204429257,1,False
2025-06-09,0.9368199706077576,-0.0015880215191875768,1,False
2025-06-10,0.9383900165557861,0.0016759313393053255,1,False
2025-06-11,0.9400799870491028,0.0018009254824762344,1,False
2025-06-12,0.9419800043106079,0.0020211229764279803,1,False
2025-06-13,0.9384999871253967,-0.0036943641789488613,1,False
2025-06-16,0.9365000128746033,-0.002131032795130161,1,False
2025-06-17,0.9399099946022034,0.003641197737022095,1,False
2025-06-18,0.9379199743270874,-0.002117245573027615,1,False
2025-06-19,0.9399099946022034,0.0021217378130193865,1,False
2025-06-20,0.9396700263023376,-0.00025530987141730854,1,False
2025-06-23,0.9404199719429016,0.0007980946710783865,1,False
2025-06-24,0.9424800276756287,0.002190569951923793,1,False
2025-06-25,0.9349200129508972,-0.00802140576217425,1,False
2025-06-26,0.9390599727630615,0.004428143322226408,1,False
2025-06-27,0.9362999796867371,-0.002939102034349883,1,False
2025-06-30,0.9361100196838379,-0.00020288369862264677,1,False
2025-07-01,0.934440016746521,-0.0017839814788873642,1,False
2025-07-02,0.9334099888801575,-0.0011022942595607654,1,False
2025-07-03,0.9341800212860107,0.0008249669652422575,1,False
2025-07-04,0.9347299933433533,0.0005887217076054885,1,False
2025-07-07,0.9355999827384949,0.0009307387174233295,1,False
2025-07-08,0.9355199933052063,-8.549533429280665e-05,1,False
2025-07-09,0.9330700039863586,-0.002618852976291608,1,False
2025-07-10,0.9301699995994568,-0.003108024451018876,1,False
2025-07-11,0.9322400093078613,0.0022254100963221557,1,False
2025-07-14,0.9307699799537659,-0.0015768786357784892,1,False
2025-07-15,0.9308000206947327,3.227515026682504e-05,1,False
2025-07-16,0.9302099943161011,-0.0006338916690087348,1,False
2025-07-17,0.93190997838974,0.0018275272078631666,1,False
2025-07-18,0.9325500130653381,0.0006867988222467591,1,False
2025-07-21,0.9317899942398071,-0.000814989882454431,1,False
2025-07-22,0.9333199858665466,0.0016419919039674102,1,False
2025-07-23,0.9316200017929077,-0.001821437555588834,1,False
2025-07-24,0.9326000213623047,0.0010519520485936518,1,False
2025-07-25,0.9344099760055542,0.0019407619577422874,1,False
2025-07-28,0.9350200295448303,0.0006528756701464911,1,False
2025-07-29,0.9314699769020081,-0.003796766412106134,1,False
2025-07-30,0.9303699731826782,-0.0011809330913578053,1,False
2025-07-31,0.929390013217926,-0.001053301367196835,1,False
2025-08-01,0.9296600222587585,0.0002905228558434114,1,False
2025-08-04,0.9315400123596191,0.0020222339950608514,1,False
2025-08-05,0.9348899722099304,0.0035961523991070443,1,False
2025-08-06,0.9343100190162659,-0.0006203437954239721,1,False
2025-08-07,0.9400299787521362,0.0061221218005271805,1,False
2025-08-08,0.9407100081443787,0.0007234124523827212,1,False
2025-08-11,0.940530002117157,-0.00019135124072588994,1,False
2025-08-12,0.9432200193405151,0.0028601078299499427,1,False
2025-08-13,0.94132000207901,-0.0020143945447994582,1,False
2025-08-14,0.9423999786376953,0.001147300127799289,1,False
2025-08-15,0.9440900087356567,0.001793325696382686,1,False
